respondent_id,is_initial_respondent,nombre,factor_cvnl,city_id
1_1,True,,893.288147,31
1_2,False,,893.288147,31
1_3,False,,893.288147,31
1_4,False,,893.288147,31
2_1,True,,632.7542725,48
2_2,False,,632.7542725,48
2_3,False,,632.7542725,48
2_4,False,,632.7542725,48
3_1,True,,938.2555542,21
3_2,False,,938.2555542,21
3_3,False,,938.2555542,21
4_1,True,,262.3351746,19
5_1,True,,262.3351746,19
5_2,False,,262.3351746,19
6_1,True,,938.2555542,21
7_1,True,,247.9388885,9
7_2,False,,247.9388885,9
7_3,False,,247.9388885,9
8_1,True,,247.9388885,9
8_2,False,,247.9388885,9
8_3,False,,247.9388885,9
8_4,False,,247.9388885,9
8_5,False,,247.9388885,9
8_6,False,,247.9388885,9
9_1,True,,923.9660645,46
9_2,False,,923.9660645,46
10_1,True,,1265.607544,41
10_2,False,,1265.607544,41
10_3,False,,1265.607544,41
10_4,False,,1265.607544,41
10_5,False,,1265.607544,41
11_1,True,,1367.826782,26
11_2,False,,1367.826782,26
11_3,False,,1367.826782,26
11_4,False,,1367.826782,26
11_5,False,,1367.826782,26
11_6,False,,1367.826782,26
12_1,True,,923.9660645,46
12_2,False,,923.9660645,46
12_3,False,,923.9660645,46
13_1,True,,102.3274841,49
13_2,False,,102.3274841,49
13_3,False,,102.3274841,49
13_4,False,,102.3274841,49
13_5,False,,102.3274841,49
14_1,True,,938.2556152,21
14_2,False,,938.2556152,21
14_3,False,,938.2556152,21
14_4,False,,938.2556152,21
15_1,True,,938.2555542,21
15_2,False,,938.2555542,21
15_3,False,,938.2555542,21
15_4,False,,938.2555542,21
16_1,True,,262.3351746,19
17_1,True,,247.9388885,9
18_1,True,,262.335144,19
18_2,False,,262.335144,19
18_3,False,,262.335144,19
19_1,True,,1265.607544,10
19_2,False,,1265.607544,10
19_3,False,,1265.607544,10
19_4,False,,1265.607544,10
20_1,True,,893.2880859,31
20_2,False,,893.2880859,31
20_3,False,,893.2880859,31
20_4,False,,893.2880859,31
21_1,True,,1265.607544,20
21_2,False,,1265.607544,20
21_3,False,,1265.607544,20
22_1,True,,1338.738647,6
22_2,False,,1338.738647,6
22_3,False,,1338.738647,6
22_4,False,,1338.738647,6
22_5,False,,1338.738647,6
22_6,False,,1338.738647,6
23_1,True,,262.3351746,19
23_2,False,,262.3351746,19
24_1,True,,2465.571289,39
24_2,False,,2465.571289,39
24_3,False,,2465.571289,39
25_1,True,,735.4269409,18
25_2,False,,735.4269409,18
26_1,True,,938.2555542,21
26_2,False,,938.2555542,21
26_3,False,,938.2555542,21
26_4,False,,938.2555542,21
26_5,False,,938.2555542,21
26_6,False,,938.2555542,21
27_1,True,,893.2880859,31
27_2,False,,893.2880859,31
27_3,False,,893.2880859,31
28_1,True,,632.7542725,48
28_2,False,,632.7542725,48
28_3,False,,632.7542725,48
28_4,False,,632.7542725,48
29_1,True,,735.4269409,18
29_2,False,,735.4269409,18
30_1,True,,923.9661255,46
30_2,False,,923.9661255,46
30_3,False,,923.9661255,46
30_4,False,,923.9661255,46
30_5,False,,923.9661255,46
31_1,True,,1367.826782,26
31_2,False,,1367.826782,26
31_3,False,,1367.826782,26
32_1,True,,735.427002,18
32_2,False,,735.427002,18
33_1,True,,262.335144,19
33_2,False,,262.335144,19
33_3,False,,262.335144,19
34_1,True,,938.2555542,21
34_2,False,,938.2555542,21
34_3,False,,938.2555542,21
34_4,False,,938.2555542,21
35_1,True,,735.4269409,18
35_2,False,,735.4269409,18
36_1,True,,247.9389038,9
36_2,False,,247.9389038,9
37_1,True,,247.9388885,9
38_1,True,,262.3351746,19
38_2,False,,262.3351746,19
38_3,False,,262.3351746,19
38_4,False,,262.3351746,19
38_5,False,,262.3351746,19
39_1,True,,262.3351746,19
40_1,True,,1265.607544,12
40_2,False,,1265.607544,12
40_3,False,,1265.607544,12
40_4,False,,1265.607544,12
41_1,True,,1265.607544,47
42_1,True,,735.4269409,18
43_1,True,,102.3274841,49
43_2,False,,102.3274841,49
43_3,False,,102.3274841,49
43_4,False,,102.3274841,49
44_1,True,,923.9661255,46
44_2,False,,923.9661255,46
44_3,False,,923.9661255,46
45_1,True,,102.3274841,49
45_2,False,,102.3274841,49
45_3,False,,102.3274841,49
46_1,True,,735.4269409,18
46_2,False,,735.4269409,18
46_3,False,,735.4269409,18
46_4,False,,735.4269409,18
46_5,False,,735.4269409,18
46_6,False,,735.4269409,18
47_1,True,,262.3351746,19
47_2,False,,262.3351746,19
47_3,False,,262.3351746,19
48_1,True,,923.9660645,46
48_2,False,,923.9660645,46
49_1,True,,938.2555542,21
49_2,False,,938.2555542,21
49_3,False,,938.2555542,21
49_4,False,,938.2555542,21
50_1,True,,632.7542725,48
50_2,False,,632.7542725,48
50_3,False,,632.7542725,48
50_4,False,,632.7542725,48
50_5,False,,632.7542725,48
50_6,False,,632.7542725,48
51_1,True,,1338.738525,6
51_2,False,,1338.738525,6
52_1,True,,1367.826782,26
52_2,False,,1367.826782,26
52_3,False,,1367.826782,26
53_1,True,,938.2555542,21
54_1,True,,923.9661255,46
54_2,False,,923.9661255,46
54_3,False,,923.9661255,46
54_4,False,,923.9661255,46
54_5,False,,923.9661255,46
54_6,False,,923.9661255,46
55_1,True,,2465.571289,39
55_2,False,,2465.571289,39
56_1,True,,1338.738525,6
56_2,False,,1338.738525,6
57_1,True,,632.7542725,48
57_2,False,,632.7542725,48
58_1,True,,632.7543335,48
58_2,False,,632.7543335,48
58_3,False,,632.7543335,48
59_1,True,,938.2555542,21
59_2,False,,938.2555542,21
59_3,False,,938.2555542,21
60_1,True,,2465.571533,39
60_2,False,,2465.571533,39
61_1,True,,735.427002,18
62_1,True,,1265.607544,8
63_1,True,,1338.738647,6
63_2,False,,1338.738647,6
63_3,False,,1338.738647,6
64_1,True,,1265.607544,33
64_2,False,,1265.607544,33
65_1,True,,735.4269409,18
65_2,False,,735.4269409,18
65_3,False,,735.4269409,18
65_4,False,,735.4269409,18
66_1,True,,893.2880859,31
66_2,False,,893.2880859,31
66_3,False,,893.2880859,31
66_4,False,,893.2880859,31
67_1,True,,632.7543335,48
67_2,False,,632.7543335,48
67_3,False,,632.7543335,48
68_1,True,,1367.826782,26
69_1,True,,247.9389038,9
69_2,False,,247.9389038,9
69_3,False,,247.9389038,9
69_4,False,,247.9389038,9
70_1,True,,1265.607544,45
70_2,False,,1265.607544,45
70_3,False,,1265.607544,45
70_4,False,,1265.607544,45
71_1,True,,893.288147,31
71_2,False,,893.288147,31
71_3,False,,893.288147,31
72_1,True,,735.427002,18
72_2,False,,735.427002,18
73_1,True,,102.3274841,49
73_2,False,,102.3274841,49
74_1,True,,735.4269409,18
74_2,False,,735.4269409,18
74_3,False,,735.4269409,18
75_1,True,,632.7542725,48
75_2,False,,632.7542725,48
75_3,False,,632.7542725,48
75_4,False,,632.7542725,48
76_1,True,,893.2880859,31
76_2,False,,893.2880859,31
77_1,True,,1265.607544,17
77_2,False,,1265.607544,17
77_3,False,,1265.607544,17
77_4,False,,1265.607544,17
77_5,False,,1265.607544,17
77_6,False,,1265.607544,17
77_7,False,,1265.607544,17
78_1,True,,262.3351746,19
79_1,True,,923.9660645,46
79_2,False,,923.9660645,46
80_1,True,,1265.607544,41
80_2,False,,1265.607544,41
80_3,False,,1265.607544,41
81_1,True,,262.3351746,19
81_2,False,,262.3351746,19
81_3,False,,262.3351746,19
81_4,False,,262.3351746,19
82_1,True,,735.4269409,18
82_2,False,,735.4269409,18
82_3,False,,735.4269409,18
83_1,True,,632.7542725,48
83_2,False,,632.7542725,48
83_3,False,,632.7542725,48
83_4,False,,632.7542725,48
84_1,True,,2465.571533,39
84_2,False,,2465.571533,39
84_3,False,,2465.571533,39
85_1,True,,2465.571533,39
85_2,False,,2465.571533,39
86_1,True,,735.4269409,18
86_2,False,,735.4269409,18
87_1,True,,735.427002,18
87_2,False,,735.427002,18
88_1,True,,632.7542725,48
88_2,False,,632.7542725,48
88_3,False,,632.7542725,48
89_1,True,,1265.607666,41
89_2,False,,1265.607666,41
89_3,False,,1265.607666,41
89_4,False,,1265.607666,41
89_5,False,,1265.607666,41
90_1,True,,1265.607544,12
91_1,True,,923.9661255,46
91_2,False,,923.9661255,46
91_3,False,,923.9661255,46
91_4,False,,923.9661255,46
92_1,True,,938.2555542,21
92_2,False,,938.2555542,21
92_3,False,,938.2555542,21
92_4,False,,938.2555542,21
93_1,True,,262.3351746,19
94_1,True,,735.427002,18
94_2,False,,735.427002,18
94_3,False,,735.427002,18
95_1,True,,735.4269409,18
95_2,False,,735.4269409,18
95_3,False,,735.4269409,18
96_1,True,,2465.571533,39
96_2,False,,2465.571533,39
96_3,False,,2465.571533,39
96_4,False,,2465.571533,39
97_1,True,,735.427002,18
97_2,False,,735.427002,18
97_3,False,,735.427002,18
97_4,False,,735.427002,18
98_1,True,,1338.738647,6
98_2,False,,1338.738647,6
98_3,False,,1338.738647,6
98_4,False,,1338.738647,6
98_5,False,,1338.738647,6
99_1,True,,102.3274841,49
100_1,True,,735.427002,18
100_2,False,,735.427002,18
100_3,False,,735.427002,18
100_4,False,,735.427002,18
101_1,True,,1338.738647,6
102_1,True,,893.288147,31
102_2,False,,893.288147,31
103_1,True,,938.2555542,21
103_2,False,,938.2555542,21
103_3,False,,938.2555542,21
103_4,False,,938.2555542,21
103_5,False,,938.2555542,21
103_6,False,,938.2555542,21
104_1,True,,2465.571533,39
104_2,False,,2465.571533,39
104_3,False,,2465.571533,39
105_1,True,,1265.607544,17
106_1,True,,893.288147,31
106_2,False,,893.288147,31
106_3,False,,893.288147,31
106_4,False,,893.288147,31
106_5,False,,893.288147,31
107_1,True,,735.4269409,18
107_2,False,,735.4269409,18
107_3,False,,735.4269409,18
108_1,True,,1367.826904,26
108_2,False,,1367.826904,26
108_3,False,,1367.826904,26
108_4,False,,1367.826904,26
109_1,True,,262.335144,19
110_1,True,,923.9661255,46
110_2,False,,923.9661255,46
110_3,False,,923.9661255,46
110_4,False,,923.9661255,46
110_5,False,,923.9661255,46
111_1,True,,102.3274841,49
111_2,False,,102.3274841,49
111_3,False,,102.3274841,49
112_1,True,,2465.571533,39
112_2,False,,2465.571533,39
112_3,False,,2465.571533,39
113_1,True,,247.9388885,9
113_2,False,,247.9388885,9
114_1,True,,632.7542725,48
114_2,False,,632.7542725,48
115_1,True,,735.4269409,18
115_2,False,,735.4269409,18
115_3,False,,735.4269409,18
116_1,True,,1265.607544,45
116_2,False,,1265.607544,45
116_3,False,,1265.607544,45
116_4,False,,1265.607544,45
116_5,False,,1265.607544,45
117_1,True,,923.9660645,46
117_2,False,,923.9660645,46
117_3,False,,923.9660645,46
117_4,False,,923.9660645,46
118_1,True,,893.288147,31
118_2,False,,893.288147,31
118_3,False,,893.288147,31
118_4,False,,893.288147,31
119_1,True,,923.9660645,46
119_2,False,,923.9660645,46
119_3,False,,923.9660645,46
119_4,False,,923.9660645,46
120_1,True,,735.4269409,18
120_2,False,,735.4269409,18
120_3,False,,735.4269409,18
121_1,True,,938.2556152,21
121_2,False,,938.2556152,21
121_3,False,,938.2556152,21
122_1,True,,1338.738647,6
122_2,False,,1338.738647,6
123_1,True,,262.3351746,19
123_2,False,,262.3351746,19
124_1,True,,893.288147,31
124_2,False,,893.288147,31
125_1,True,,632.7542725,48
125_2,False,,632.7542725,48
125_3,False,,632.7542725,48
125_4,False,,632.7542725,48
125_5,False,,632.7542725,48
126_1,True,,1367.826782,26
126_2,False,,1367.826782,26
126_3,False,,1367.826782,26
127_1,True,,735.427002,18
127_2,False,,735.427002,18
128_1,True,,735.4269409,18
128_2,False,,735.4269409,18
129_1,True,,938.2555542,21
129_2,False,,938.2555542,21
129_3,False,,938.2555542,21
129_4,False,,938.2555542,21
130_1,True,,1367.826782,26
130_2,False,,1367.826782,26
130_3,False,,1367.826782,26
130_4,False,,1367.826782,26
130_5,False,,1367.826782,26
130_6,False,,1367.826782,26
131_1,True,,1338.738647,6
131_2,False,,1338.738647,6
131_3,False,,1338.738647,6
131_4,False,,1338.738647,6
131_5,False,,1338.738647,6
132_1,True,,938.2555542,21
132_2,False,,938.2555542,21
132_3,False,,938.2555542,21
132_4,False,,938.2555542,21
133_1,True,,247.9389038,9
133_2,False,,247.9389038,9
134_1,True,,1367.826782,26
134_2,False,,1367.826782,26
134_3,False,,1367.826782,26
134_4,False,,1367.826782,26
134_5,False,,1367.826782,26
135_1,True,,632.7542725,48
135_2,False,,632.7542725,48
135_3,False,,632.7542725,48
135_4,False,,632.7542725,48
136_1,True,,262.335144,19
136_2,False,,262.335144,19
136_3,False,,262.335144,19
136_4,False,,262.335144,19
136_5,False,,262.335144,19
136_6,False,,262.335144,19
136_7,False,,262.335144,19
136_8,False,,262.335144,19
136_9,False,,262.335144,19
136_10,False,,262.335144,19
137_1,True,,1338.738647,6
137_2,False,,1338.738647,6
138_1,True,,102.3274918,49
138_2,False,,102.3274918,49
138_3,False,,102.3274918,49
139_1,True,,923.9661255,46
139_2,False,,923.9661255,46
140_1,True,,262.335144,19
140_2,False,,262.335144,19
140_3,False,,262.335144,19
140_4,False,,262.335144,19
140_5,False,,262.335144,19
141_1,True,,938.2556152,21
141_2,False,,938.2556152,21
141_3,False,,938.2556152,21
142_1,True,,102.3274841,49
142_2,False,,102.3274841,49
143_1,True,,735.427002,18
143_2,False,,735.427002,18
143_3,False,,735.427002,18
144_1,True,,893.288147,31
144_2,False,,893.288147,31
144_3,False,,893.288147,31
144_4,False,,893.288147,31
144_5,False,,893.288147,31
145_1,True,,735.4269409,18
145_2,False,,735.4269409,18
146_1,True,,632.7542725,48
146_2,False,,632.7542725,48
146_3,False,,632.7542725,48
146_4,False,,632.7542725,48
146_5,False,,632.7542725,48
147_1,True,,923.9661255,46
147_2,False,,923.9661255,46
147_3,False,,923.9661255,46
147_4,False,,923.9661255,46
148_1,True,,735.4269409,18
148_2,False,,735.4269409,18
149_1,True,,938.2554932,21
149_2,False,,938.2554932,21
149_3,False,,938.2554932,21
149_4,False,,938.2554932,21
150_1,True,,247.9388885,9
150_2,False,,247.9388885,9
151_1,True,,2465.571289,39
151_2,False,,2465.571289,39
152_1,True,,1338.738647,6
152_2,False,,1338.738647,6
152_3,False,,1338.738647,6
152_4,False,,1338.738647,6
153_1,True,,102.3274841,49
153_2,False,,102.3274841,49
153_3,False,,102.3274841,49
153_4,False,,102.3274841,49
154_1,True,,735.4269409,18
154_2,False,,735.4269409,18
154_3,False,,735.4269409,18
154_4,False,,735.4269409,18
155_1,True,,893.288147,31
155_2,False,,893.288147,31
155_3,False,,893.288147,31
155_4,False,,893.288147,31
156_1,True,,1367.826904,26
156_2,False,,1367.826904,26
156_3,False,,1367.826904,26
157_1,True,,247.9388885,9
157_2,False,,247.9388885,9
158_1,True,,735.427002,18
158_2,False,,735.427002,18
158_3,False,,735.427002,18
158_4,False,,735.427002,18
158_5,False,,735.427002,18
159_1,True,,938.2555542,21
159_2,False,,938.2555542,21
159_3,False,,938.2555542,21
159_4,False,,938.2555542,21
159_5,False,,938.2555542,21
160_1,True,,1265.607544,38
160_2,False,,1265.607544,38
161_1,True,,262.335144,19
161_2,False,,262.335144,19
161_3,False,,262.335144,19
162_1,True,,735.4269409,18
162_2,False,,735.4269409,18
162_3,False,,735.4269409,18
162_4,False,,735.4269409,18
163_1,True,,2465.571289,39
164_1,True,,1338.738647,6
164_2,False,,1338.738647,6
164_3,False,,1338.738647,6
164_4,False,,1338.738647,6
164_5,False,,1338.738647,6
164_6,False,,1338.738647,6
165_1,True,,102.3274918,49
165_2,False,,102.3274918,49
166_1,True,,632.7542725,48
166_2,False,,632.7542725,48
166_3,False,,632.7542725,48
167_1,True,,102.3274841,49
167_2,False,,102.3274841,49
168_1,True,,247.9388885,9
168_2,False,,247.9388885,9
168_3,False,,247.9388885,9
168_4,False,,247.9388885,9
169_1,True,,2465.571533,39
169_2,False,,2465.571533,39
169_3,False,,2465.571533,39
169_4,False,,2465.571533,39
170_1,True,,2465.571289,39
171_1,True,,735.4269409,18
172_1,True,,1367.826782,26
172_2,False,,1367.826782,26
173_1,True,,1265.607544,22
173_2,False,,1265.607544,22
174_1,True,,735.4269409,18
175_1,True,,1338.738647,6
175_2,False,,1338.738647,6
175_3,False,,1338.738647,6
175_4,False,,1338.738647,6
176_1,True,,923.9661255,46
176_2,False,,923.9661255,46
176_3,False,,923.9661255,46
176_4,False,,923.9661255,46
177_1,True,,102.3274841,49
177_2,False,,102.3274841,49
178_1,True,,1367.826904,26
178_2,False,,1367.826904,26
179_1,True,,938.2555542,21
179_2,False,,938.2555542,21
179_3,False,,938.2555542,21
179_4,False,,938.2555542,21
180_1,True,,1338.738647,6
180_2,False,,1338.738647,6
180_3,False,,1338.738647,6
180_4,False,,1338.738647,6
181_1,True,,632.7543335,48
181_2,False,,632.7543335,48
182_1,True,,735.427002,18
182_2,False,,735.427002,18
183_1,True,,262.335144,19
183_2,False,,262.335144,19
183_3,False,,262.335144,19
183_4,False,,262.335144,19
184_1,True,,102.3274918,49
184_2,False,,102.3274918,49
185_1,True,,735.427002,18
185_2,False,,735.427002,18
186_1,True,,2465.571289,39
186_2,False,,2465.571289,39
187_1,True,,2465.571533,39
187_2,False,,2465.571533,39
188_1,True,,893.288147,31
188_2,False,,893.288147,31
188_3,False,,893.288147,31
189_1,True,,262.335144,19
190_1,True,,735.427002,18
190_2,False,,735.427002,18
190_3,False,,735.427002,18
190_4,False,,735.427002,18
191_1,True,,102.3274918,49
192_1,True,,262.3351746,19
193_1,True,,102.3274918,49
193_2,False,,102.3274918,49
193_3,False,,102.3274918,49
193_4,False,,102.3274918,49
193_5,False,,102.3274918,49
194_1,True,,1367.826782,26
194_2,False,,1367.826782,26
194_3,False,,1367.826782,26
194_4,False,,1367.826782,26
195_1,True,,1265.607544,25
195_2,False,,1265.607544,25
196_1,True,,1265.607544,38
196_2,False,,1265.607544,38
197_1,True,,893.288147,31
197_2,False,,893.288147,31
197_3,False,,893.288147,31
198_1,True,,247.9388885,9
198_2,False,,247.9388885,9
198_3,False,,247.9388885,9
199_1,True,,247.9388885,9
199_2,False,,247.9388885,9
200_1,True,,2465.571289,39
200_2,False,,2465.571289,39
201_1,True,,938.2556152,21
201_2,False,,938.2556152,21
201_3,False,,938.2556152,21
202_1,True,,735.4269409,18
202_2,False,,735.4269409,18
202_3,False,,735.4269409,18
202_4,False,,735.4269409,18
203_1,True,,938.2555542,21
203_2,False,,938.2555542,21
204_1,True,,1265.607544,12
204_2,False,,1265.607544,12
205_1,True,,247.9388885,9
205_2,False,,247.9388885,9
205_3,False,,247.9388885,9
206_1,True,,923.9661255,46
206_2,False,,923.9661255,46
206_3,False,,923.9661255,46
206_4,False,,923.9661255,46
207_1,True,,247.9388885,9
207_2,False,,247.9388885,9
208_1,True,,262.335144,19
209_1,True,,262.3351746,19
209_2,False,,262.3351746,19
209_3,False,,262.3351746,19
209_4,False,,262.3351746,19
210_1,True,,735.4269409,18
210_2,False,,735.4269409,18
211_1,True,,102.3274918,49
211_2,False,,102.3274918,49
211_3,False,,102.3274918,49
211_4,False,,102.3274918,49
212_1,True,,2465.571533,39
212_2,False,,2465.571533,39
212_3,False,,2465.571533,39
212_4,False,,2465.571533,39
212_5,False,,2465.571533,39
213_1,True,,735.4269409,18
213_2,False,,735.4269409,18
213_3,False,,735.4269409,18
213_4,False,,735.4269409,18
213_5,False,,735.4269409,18
214_1,True,,735.427002,18
214_2,False,,735.427002,18
214_3,False,,735.427002,18
215_1,True,,1338.738647,6
215_2,False,,1338.738647,6
215_3,False,,1338.738647,6
215_4,False,,1338.738647,6
216_1,True,,1367.826904,26
216_2,False,,1367.826904,26
216_3,False,,1367.826904,26
216_4,False,,1367.826904,26
216_5,False,,1367.826904,26
217_1,True,,893.288147,31
217_2,False,,893.288147,31
217_3,False,,893.288147,31
218_1,True,,1265.607544,45
218_2,False,,1265.607544,45
218_3,False,,1265.607544,45
219_1,True,,247.9388885,9
220_1,True,,1265.607544,41
220_2,False,,1265.607544,41
220_3,False,,1265.607544,41
221_1,True,,1367.826782,26
222_1,True,,923.9661255,46
222_2,False,,923.9661255,46
222_3,False,,923.9661255,46
222_4,False,,923.9661255,46
222_5,False,,923.9661255,46
223_1,True,,735.427002,18
223_2,False,,735.427002,18
224_1,True,,247.9388885,9
224_2,False,,247.9388885,9
224_3,False,,247.9388885,9
224_4,False,,247.9388885,9
224_5,False,,247.9388885,9
225_1,True,,1367.826904,26
225_2,False,,1367.826904,26
225_3,False,,1367.826904,26
225_4,False,,1367.826904,26
225_5,False,,1367.826904,26
226_1,True,,247.9388885,9
226_2,False,,247.9388885,9
226_3,False,,247.9388885,9
226_4,False,,247.9388885,9
227_1,True,,1367.826782,26
228_1,True,,1367.826782,26
228_2,False,,1367.826782,26
228_3,False,,1367.826782,26
229_1,True,,1338.738647,6
229_2,False,,1338.738647,6
229_3,False,,1338.738647,6
229_4,False,,1338.738647,6
230_1,True,,1265.607544,5
230_2,False,,1265.607544,5
230_3,False,,1265.607544,5
231_1,True,,102.3274841,49
232_1,True,,247.9388733,9
232_2,False,,247.9388733,9
233_1,True,,262.3351746,19
233_2,False,,262.3351746,19
233_3,False,,262.3351746,19
234_1,True,,938.2554932,21
234_2,False,,938.2554932,21
234_3,False,,938.2554932,21
234_4,False,,938.2554932,21
